stage,epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_weighted_f1,val_cohen_kappa,val_auroc,val_auc_pr,test_loss,test_accuracy,test_balanced_accuracy,test_macro_f1,test_weighted_f1,test_cohen_kappa,learning_rate,epoch_time_sec,best_val_balanced_accuracy,best_test_balanced_accuracy,val_confusion_matrix,test_confusion_matrix
mlp,0,1.3092807148987393,0.42030094363682735,1.2131521328400854,0.49201442555383823,0.49351874906412335,0.4789458431174056,0.48069793508261977,0.36692528939999625,0.0,0.0,,,,,,,0.0004,173.42892122268677,0.49351874906412335,,"[[132, 90, 28, 24, 122], [10, 80, 98, 31, 169], [2, 15, 186, 80, 115], [0, 1, 44, 318, 37], [2, 28, 79, 11, 239]]",
mlp,1,1.1907560578844245,0.4934965570007651,1.1240555211356593,0.5131375579598145,0.5141855626257759,0.5013736649639041,0.503296262367084,0.392994490357215,0.0,0.0,,,,,,,0.0004,154.1591236591339,0.5141855626257759,,"[[205, 56, 16, 29, 90], [39, 76, 60, 33, 180], [15, 51, 153, 77, 102], [2, 26, 28, 324, 20], [14, 57, 38, 12, 238]]",
mlp,2,1.171302417934336,0.49808722264728383,1.1946519890868252,0.5079855744461618,0.5041339770749513,0.49555160564485395,0.49754344288454655,0.3837199985504418,0.0,0.0,,,,,,,0.0004,81.58034181594849,0.5141855626257759,,"[[196, 65, 56, 50, 29], [31, 140, 85, 67, 65], [12, 61, 153, 144, 28], [0, 9, 26, 364, 1], [6, 96, 82, 42, 133]]",
mlp,3,1.1383067399856084,0.516704922213721,1.1246069090566582,0.5260175167439464,0.5258261967298457,0.510584940511075,0.5114393493703959,0.4079271947926558,0.0,0.0,,,,,,,0.0004,119.62991642951965,0.5258261967298457,,"[[221, 74, 15, 33, 53], [54, 177, 30, 31, 96], [26, 119, 89, 97, 67], [10, 15, 24, 337, 14], [35, 92, 18, 17, 197]]",
mlp,4,1.1177682684186403,0.5215506248406019,1.1478603759541577,0.521380731581659,0.5191036440394559,0.5210202290660616,0.5230828695024693,0.4013912956876805,0.0,0.0,,,,,,,0.0004,80.98742771148682,0.5258261967298457,,"[[233, 104, 36, 10, 13], [56, 126, 81, 22, 103], [36, 71, 176, 69, 46], [18, 20, 46, 310, 6], [26, 116, 43, 7, 167]]",
mlp,5,1.1156780205777201,0.5388931395052282,1.2114834882499383,0.5023183925811437,0.5037039234247488,0.4900035794473558,0.491208890125045,0.379238216820306,0.0,0.0,,,,,,,0.0004,80.05132293701172,0.5258261967298457,,"[[211, 79, 26, 21, 59], [63, 87, 51, 18, 169], [37, 74, 126, 59, 102], [10, 17, 41, 315, 17], [52, 31, 36, 4, 236]]",
mlp,6,1.0999268161770277,0.5414435093088498,1.1257288289524612,0.5492014425553838,0.551027568104743,0.516729592972388,0.5179709449489754,0.43783749610247247,0.0,0.0,,,,,,,0.0004,142.8295772075653,0.551027568104743,,"[[243, 10, 25, 17, 101], [66, 52, 75, 27, 168], [49, 9, 162, 84, 94], [21, 1, 23, 336, 19], [23, 6, 48, 9, 273]]",
mlp,7,1.0877975294445317,0.5309869931140015,1.0951270159834872,0.5466254507985574,0.5488791744735011,0.5161869781347501,0.5168429451608705,0.43463973541849266,0.0,0.0,,,,,,,0.0004,78.02743625640869,0.551027568104743,,"[[261, 14, 13, 28, 80], [83, 81, 44, 26, 154], [68, 27, 110, 78, 115], [20, 1, 24, 337, 18], [50, 10, 19, 8, 272]]",
mlp,8,1.066095545576398,0.5526651364447845,1.134318441782091,0.5368366821226173,0.5359634149894511,0.5068476374178129,0.5087131499189627,0.42135710036390694,0.0,0.0,,,,,,,0.0004,72.87755465507507,0.551027568104743,,"[[269, 8, 30, 20, 69], [108, 45, 84, 22, 129], [58, 13, 206, 55, 66], [6, 0, 65, 305, 24], [73, 8, 53, 8, 217]]",
mlp,9,1.06450822078592,0.5559806171894924,1.0678467249391252,0.5579598145285936,0.5571874985852847,0.5548742132636069,0.5563957892557303,0.4475814035412443,0.0,0.0,,,,,,,0.0004,132.18290615081787,0.5571874985852847,,"[[191, 65, 61, 20, 59], [19, 133, 110, 25, 101], [14, 40, 223, 67, 54], [5, 2, 55, 324, 14], [9, 59, 72, 7, 212]]",
