stage,epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_weighted_f1,val_cohen_kappa,val_auroc,val_auc_pr,test_loss,test_accuracy,test_balanced_accuracy,test_macro_f1,test_weighted_f1,test_cohen_kappa,learning_rate,epoch_time_sec,best_val_balanced_accuracy,best_test_balanced_accuracy,val_confusion_matrix,test_confusion_matrix
lp,0,1.1374625146916482,0.33444444444444443,1.0892078993055556,0.3888888888888889,0.3888888888888889,0.35363718190000815,0.35363718190000815,0.08333333333333337,0.0,0.0,,,,,,,0.0012592390514079782,74.9921600818634,0.3888888888888889,,"[[93, 47, 10], [56, 67, 27], [64, 71, 15]]",
lp,1,1.0692835444897677,0.4166666666666667,1.098869900173611,0.3977777777777778,0.3977777777777778,0.32872653557692794,0.32872653557692794,0.09666666666666668,0.0,0.0,,,,,,,0.0012592390514079782,70.59000587463379,0.3977777777777778,,"[[87, 3, 60], [64, 3, 83], [60, 1, 89]]",
lp,2,1.0269467514173118,0.4666666666666667,1.1008528645833333,0.3977777777777778,0.3977777777777778,0.39711216078540335,0.39711216078540335,0.09666666666666668,0.0,0.0,,,,,,,0.0012592390514079782,17.349923610687256,0.3977777777777778,,"[[71, 43, 36], [42, 51, 57], [42, 51, 57]]",
lp,3,1.015446485671322,0.46,1.10837890625,0.39555555555555555,0.3955555555555555,0.3397582655894676,0.33975826558946765,0.09333333333333316,0.0,0.0,,,,,,,0.0012592390514079782,11.753098964691162,0.3977777777777778,,"[[104, 42, 4], [70, 66, 14], [67, 75, 8]]",
lp,4,0.9932518342954922,0.48,1.1306646050347222,0.42,0.42,0.35078323227895875,0.3507832322789588,0.13,0.0,0.0,,,,,,,0.0012592390514079782,77.78886985778809,0.42,,"[[107, 4, 39], [73, 5, 72], [70, 3, 77]]",
lp,5,1.0010067593734877,0.46111111111111114,1.1056510416666667,0.39555555555555555,0.3955555555555555,0.3734432980769691,0.3734432980769691,0.09333333333333338,0.0,0.0,,,,,,,0.0012592390514079782,18.612669706344604,0.42,,"[[88, 21, 41], [59, 23, 68], [51, 32, 67]]",
lp,6,0.9813052827278069,0.4888888888888889,1.138784450954861,0.34444444444444444,0.3444444444444444,0.33606632268165093,0.33606632268165093,0.01666666666666672,0.0,0.0,,,,,,,0.0012592390514079782,15.64840579032898,0.42,,"[[46, 85, 19], [31, 77, 42], [26, 92, 32]]",
lp,7,0.9627642504936826,0.5133333333333333,1.1226841905381943,0.3688888888888889,0.3688888888888889,0.35545435652104906,0.35545435652104906,0.053333333333333344,0.0,0.0,,,,,,,0.0012592390514079782,12.39112639427185,0.42,,"[[79, 54, 17], [58, 59, 33], [51, 71, 28]]",
lp,8,0.9611885273351078,0.5022222222222222,1.1368622504340278,0.3622222222222222,0.3622222222222222,0.3623639211073524,0.36236392110735244,0.043333333333333335,0.0,0.0,,,,,,,0.0012592390514079782,12.423349857330322,0.42,,"[[67, 60, 23], [49, 51, 50], [39, 66, 45]]",
lp,9,0.9558230163776769,0.5211111111111111,1.1592518446180555,0.36,0.35999999999999993,0.33249208403148006,0.33249208403148006,0.040000000000000036,0.0,0.0,,,,,,,0.0012592390514079782,12.541651487350464,0.42,,"[[58, 83, 9], [40, 87, 23], [34, 99, 17]]",
lp,10,0.9238561782161746,0.5355555555555556,1.1366685655381945,0.3622222222222222,0.3622222222222222,0.3425305862917478,0.3425305862917478,0.043333333333333335,0.0,0.0,,,,,,,0.0006296195257039891,12.4735586643219,0.42,,"[[82, 54, 14], [60, 59, 31], [52, 76, 22]]",
lp,11,0.9275267947036608,0.54,1.153720703125,0.3688888888888889,0.3688888888888889,0.3288216825313027,0.3288216825313027,0.053333333333333344,0.0,0.0,,,,,,,0.0006296195257039891,15.703016757965088,0.42,,"[[69, 74, 7], [50, 86, 14], [44, 95, 11]]",
lp,12,0.9249657825031111,0.5377777777777778,1.145722927517361,0.38,0.37999999999999995,0.3754947682483915,0.37549476824839145,0.06999999999999995,0.0,0.0,,,,,,,0.0006296195257039891,13.127089023590088,0.42,,"[[67, 41, 42], [48, 38, 64], [43, 41, 66]]",
lp,13,0.9251517405552147,0.5411111111111111,1.1518573676215278,0.37555555555555553,0.3755555555555556,0.3765147883131775,0.3765147883131774,0.06333333333333335,0.0,0.0,,,,,,,0.0006296195257039891,12.568894147872925,0.42,,"[[61, 62, 27], [43, 59, 48], [36, 65, 49]]",
