stage,epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_weighted_f1,val_cohen_kappa,val_auroc,val_auc_pr,test_loss,test_accuracy,test_balanced_accuracy,test_macro_f1,test_weighted_f1,test_cohen_kappa,learning_rate,epoch_time_sec,best_val_balanced_accuracy,best_test_balanced_accuracy,val_confusion_matrix,test_confusion_matrix
mlp,0,0.5687386443217596,0.703125,0.38102311491966245,0.8140625,0.8140625,0.8103958633635315,0.8103958633635315,0.628125,0.949716796875,0.9553121330565869,,,,,,,0.0009184161807308486,51.08784055709839,0.8140625,,"[[216, 104], [15, 305]]",
mlp,1,0.436813996732235,0.8052083333333333,0.31346435099840164,0.8796875,0.8796875,0.8793265993265993,0.8793265993265994,0.759375,0.9545947265625,0.9593354982330944,,,,,,,0.0009184161807308486,50.63768911361694,0.8796875,,"[[299, 21], [56, 264]]",
mlp,2,0.39258476048707963,0.8302083333333333,0.262037692964077,0.884375,0.8843749999999999,0.8842834664138626,0.8842834664138625,0.76875,0.9612011718750001,0.9661714613036683,,,,,,,0.0009184161807308486,51.00955128669739,0.8843749999999999,,"[[274, 46], [28, 292]]",
mlp,3,0.3577733645836512,0.8479166666666667,0.2851743433624506,0.8671875,0.8671875,0.8668751636530042,0.8668751636530043,0.734375,0.953134765625,0.9553760017067271,,,,,,,0.0009184161807308486,7.884717226028442,0.8843749999999999,,"[[262, 58], [27, 293]]",
mlp,4,0.38060263097286223,0.8364583333333333,0.24297295548021794,0.903125,0.903125,0.9031212156724873,0.9031212156724873,0.80625,0.9652392578125001,0.968045855868102,,,,,,,0.0009184161807308486,50.341999530792236,0.903125,,"[[287, 33], [29, 291]]",
mlp,5,0.32196262379487356,0.859375,0.25892377085983753,0.8921875,0.8921874999999999,0.8921113774122855,0.8921113774122855,0.784375,0.95888671875,0.9584404031679652,,,,,,,0.0009184161807308486,7.621031761169434,0.903125,,"[[277, 43], [26, 294]]",
mlp,6,0.31497628974417846,0.8677083333333333,0.2570585120469332,0.890625,0.890625,0.8906153861179205,0.8906153861179206,0.78125,0.9621240234375,0.9642880909883944,,,,,,,0.0009184161807308486,5.689620733261108,0.903125,,"[[282, 38], [32, 288]]",
mlp,7,0.30640061957140763,0.86875,0.25730680041015147,0.89375,0.89375,0.8936243021539123,0.8936243021539123,0.7875,0.9611083984375001,0.961499460682014,,,,,,,0.0009184161807308486,4.088238716125488,0.903125,,"[[275, 45], [23, 297]]",
mlp,8,0.2954922174413999,0.8770833333333333,0.25354391895234585,0.896875,0.896875,0.8968659354826107,0.8968659354826108,0.79375,0.963115234375,0.9645870753164341,,,,,,,0.0009184161807308486,4.929326295852661,0.903125,,"[[284, 36], [30, 290]]",
mlp,9,0.26315293883283936,0.8885416666666667,0.2567919773980975,0.8890625,0.8890625,0.8890015267175573,0.8890015267175571,0.778125,0.962666015625,0.963790609220039,,,,,,,0.0004592080903654243,4.359279632568359,0.903125,,"[[277, 43], [28, 292]]",
mlp,10,0.25088317890961964,0.9020833333333333,0.2624570092186332,0.890625,0.890625,0.890556597873671,0.890556597873671,0.78125,0.9619970703125,0.9626958675088925,,,,,,,0.0004592080903654243,4.912682294845581,0.903125,,"[[277, 43], [27, 293]]",
mlp,11,0.24699090470870336,0.89375,0.2623861124739051,0.890625,0.890625,0.890556597873671,0.890556597873671,0.78125,0.9607666015625,0.9594114129305962,,,,,,,0.0004592080903654243,4.5519936084747314,0.903125,,"[[277, 43], [27, 293]]",
