stage,epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_weighted_f1,val_cohen_kappa,val_auroc,val_auc_pr,test_loss,test_accuracy,test_balanced_accuracy,test_macro_f1,test_weighted_f1,test_cohen_kappa,learning_rate,epoch_time_sec,best_val_balanced_accuracy,best_test_balanced_accuracy,val_confusion_matrix,test_confusion_matrix
lp,0,1.4022669707069222,0.4162203519510329,1.2742373522012151,0.47861926841834107,0.47617059327865646,0.4506503611289611,0.45260222813723067,0.3476739598540388,0.0,0.0,,,,,,,0.000951595459685354,127.86990594863892,0.47617059327865646,,"[[294, 6, 52, 8, 36], [162, 38, 74, 17, 97], [97, 22, 161, 47, 71], [28, 0, 85, 275, 12], [107, 23, 55, 13, 161]]",
lp,1,1.3007952769394737,0.4685029329252742,1.198443749342795,0.5018031942297785,0.5019240339395357,0.4688115275738559,0.4699961963316064,0.3780379907905933,0.0,0.0,,,,,,,0.000951595459685354,131.28027772903442,0.5019240339395357,,"[[284, 24, 17, 20, 51], [105, 62, 37, 35, 149], [68, 30, 101, 92, 107], [33, 0, 34, 312, 21], [70, 32, 23, 19, 215]]",
lp,2,1.2755972124495596,0.4891609283346085,1.2485567163647235,0.5167439464193715,0.5148262002616689,0.5039081285080377,0.506269130843482,0.39611670901719676,0.0,0.0,,,,,,,0.000951595459685354,139.14958119392395,0.5148262002616689,,"[[241, 17, 22, 28, 88], [73, 111, 52, 43, 109], [36, 45, 159, 91, 67], [13, 1, 52, 317, 17], [33, 66, 53, 32, 175]]",
lp,3,1.2872285682409774,0.48406018872736545,1.2155794849228698,0.515713549716641,0.5139066988538934,0.5077290939496482,0.5098550662935705,0.39468455446010997,0.0,0.0,,,,,,,0.000951595459685354,75.5194342136383,0.5148262002616689,,"[[207, 72, 34, 32, 51], [34, 117, 83, 43, 111], [24, 37, 177, 94, 66], [1, 13, 42, 323, 21], [23, 69, 63, 27, 177]]",
lp,4,1.263859303218865,0.49910737056873244,1.2070188847845944,0.5100463678516228,0.5123121424536402,0.4847226060081439,0.48588617050901195,0.38920314760946273,0.0,0.0,,,,,,,0.000951595459685354,77.96289348602295,0.5148262002616689,,"[[221, 31, 40, 19, 85], [54, 41, 78, 26, 189], [28, 20, 171, 67, 112], [10, 9, 70, 292, 19], [22, 17, 39, 16, 265]]",
lp,5,1.2424334579739627,0.5034429992348891,1.1622550911905838,0.5218959299330242,0.5202608099660407,0.5029635715319108,0.5046294764493886,0.40228130522993244,0.0,0.0,,,,,,,0.000951595459685354,129.9571750164032,0.5202608099660407,,"[[274, 18, 34, 22, 48], [98, 94, 59, 31, 106], [56, 51, 143, 80, 68], [17, 0, 52, 317, 14], [61, 46, 44, 23, 185]]",
lp,6,1.2430149776056554,0.5141545524100994,1.180604265990299,0.52344152498712,0.5244183862036123,0.5151597164261795,0.516212611731254,0.4052857745238361,0.0,0.0,,,,,,,0.000951595459685354,134.22357320785522,0.5244183862036123,,"[[225, 83, 12, 30, 46], [43, 126, 44, 35, 140], [26, 77, 125, 76, 94], [4, 27, 39, 312, 18], [27, 66, 18, 20, 228]]",
lp,7,1.241182957237804,0.5159398112726346,1.2252181702701779,0.5095311695002576,0.50582589394196,0.48420362948353696,0.4859193088919693,0.3855771062772263,0.0,0.0,,,,,,,0.000951595459685354,87.17309331893921,0.5244183862036123,,"[[322, 15, 26, 16, 17], [162, 79, 50, 35, 62], [100, 37, 147, 77, 37], [34, 1, 60, 299, 6], [136, 24, 34, 23, 142]]",
lp,8,1.219459743052341,0.5156847742922723,1.2735250017681052,0.5208655332302936,0.5253035791764944,0.5088487812008832,0.509538376003124,0.4037490747215412,0.0,0.0,,,,,,,0.000951595459685354,140.07913517951965,0.5253035791764944,,"[[202, 71, 7, 14, 102], [30, 129, 20, 21, 188], [21, 93, 91, 60, 133], [12, 30, 24, 299, 35], [15, 34, 15, 5, 290]]",
lp,9,1.216122271697294,0.5090538128028564,1.171355966745364,0.527047913446677,0.5246239185647968,0.503012412215399,0.5044349282721018,0.4081499383516506,0.0,0.0,,,,,,,0.000951595459685354,88.64564538002014,0.5253035791764944,,"[[281, 36, 20, 32, 27], [106, 81, 65, 46, 90], [62, 36, 160, 88, 52], [22, 10, 35, 325, 8], [94, 17, 45, 27, 176]]",
lp,10,1.2167534289586186,0.5182351440958939,1.1817641002133235,0.5502318392581144,0.5497985323687075,0.5531777980152845,0.554692978815941,0.4381049018876372,0.0,0.0,,,,,,,0.000951595459685354,124.61781477928162,0.5497985323687075,,"[[204, 86, 27, 21, 58], [24, 171, 74, 24, 95], [15, 76, 189, 58, 60], [1, 29, 61, 300, 9], [16, 78, 53, 8, 204]]",
lp,11,1.2018422109931175,0.5238459576638612,1.17071784162939,0.5265327150953117,0.5242194419295692,0.5159743835538064,0.5177555428009758,0.4075988841287237,0.0,0.0,,,,,,,0.000951595459685354,86.58631443977356,0.5497985323687075,,"[[288, 39, 37, 10, 22], [118, 93, 75, 18, 84], [73, 39, 201, 33, 52], [20, 10, 85, 268, 17], [104, 26, 50, 7, 172]]",
lp,12,1.2007182011611603,0.5427186942106605,1.1768548061158595,0.52344152498712,0.5234718667291993,0.51024902435075,0.5104849202797662,0.40445745150877077,0.0,0.0,,,,,,,0.000951595459685354,86.53042006492615,0.5497985323687075,,"[[232, 90, 19, 16, 39], [51, 192, 42, 28, 75], [36, 135, 78, 88, 61], [22, 14, 34, 319, 11], [33, 82, 36, 13, 195]]",
lp,13,1.1741587412655201,0.5320071410354501,1.133840348964988,0.5440494590417311,0.5424190999307201,0.5368053370649309,0.5386527236619981,0.43003973631227377,0.0,0.0,,,,,,,0.000951595459685354,98.13545656204224,0.5497985323687075,,"[[249, 53, 24, 21, 49], [66, 155, 54, 24, 89], [45, 80, 148, 67, 58], [12, 9, 46, 322, 11], [46, 81, 43, 7, 182]]",
lp,14,1.177413296632655,0.5376179546034175,1.1800035020237667,0.5378670788253478,0.5342615747435182,0.5233151828501243,0.5255405971316433,0.42141513406059217,0.0,0.0,,,,,,,0.000951595459685354,98.12282299995422,0.5497985323687075,,"[[284, 34, 29, 23, 26], [110, 127, 62, 29, 60], [63, 53, 164, 69, 49], [17, 3, 52, 321, 7], [97, 52, 51, 11, 148]]",
lp,15,1.1627749366945055,0.5302218821729151,1.1375148514384525,0.5445646573930963,0.5439467658624484,0.5293797033741078,0.5308592040240172,0.43088411037208507,0.0,0.0,,,,,,,0.000475797729842677,97.79571104049683,0.5497985323687075,,"[[259, 47, 32, 16, 42], [75, 71, 95, 20, 127], [44, 36, 213, 48, 57], [12, 15, 65, 295, 13], [44, 32, 56, 8, 219]]",
