stage,epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_weighted_f1,val_cohen_kappa,val_auroc,val_auc_pr,test_loss,test_accuracy,test_balanced_accuracy,test_macro_f1,test_weighted_f1,test_cohen_kappa,learning_rate,epoch_time_sec,best_val_balanced_accuracy,best_test_balanced_accuracy,val_confusion_matrix,test_confusion_matrix
lp,0,1.4543233235677084,0.2222222222222222,1.4349175347222223,0.2777777777777778,0.2777777777777778,0.2192732063720206,0.21927320637202063,0.03703703703703709,0.0,0.0,,,,,,,0.0018904500850981999,51.75389122962952,0.2777777777777778,,"[[46, 0, 10, 34], [42, 0, 14, 34], [32, 0, 10, 48], [32, 0, 14, 44]]",
lp,1,1.3865091959635416,0.2916666666666667,1.384946017795139,0.2861111111111111,0.2861111111111111,0.2452086567558437,0.24520865675584366,0.04814814814814816,0.0,0.0,,,,,,,0.0018904500850981999,56.247936725616455,0.2861111111111111,,"[[20, 7, 11, 52], [9, 7, 21, 53], [7, 11, 12, 60], [7, 5, 14, 64]]",
lp,2,1.357839626736111,0.3263888888888889,1.3778822157118056,0.30277777777777776,0.30277777777777776,0.29001341466050484,0.2900134146605048,0.07037037037037042,0.0,0.0,,,,,,,0.0018904500850981999,46.842572927474976,0.30277777777777776,,"[[37, 13, 16, 24], [32, 12, 21, 25], [20, 18, 21, 31], [21, 6, 24, 39]]",
lp,3,1.3220069037543403,0.3763888888888889,1.3842732747395834,0.3277777777777778,0.3277777777777778,0.32411334727090785,0.3241133472709079,0.10370370370370374,0.0,0.0,,,,,,,0.0018904500850981999,52.10091972351074,0.3277777777777778,,"[[20, 21, 18, 31], [7, 31, 25, 27], [5, 27, 26, 32], [7, 20, 22, 41]]",
lp,4,1.285487535264757,0.39444444444444443,1.38377685546875,0.3333333333333333,0.33333333333333337,0.3201730986006929,0.3201730986006929,0.11111111111111116,0.0,0.0,,,,,,,0.0018904500850981999,48.02053475379944,0.33333333333333337,,"[[23, 26, 12, 29], [10, 36, 13, 31], [9, 34, 14, 33], [7, 26, 10, 47]]",
lp,5,1.2969397650824652,0.3888888888888889,1.371548800998264,0.3333333333333333,0.33333333333333337,0.3303029581591419,0.3303029581591419,0.11111111111111116,0.0,0.0,,,,,,,0.0018904500850981999,12.372705936431885,0.33333333333333337,,"[[31, 22, 10, 27], [20, 28, 16, 26], [15, 22, 22, 31], [18, 18, 15, 39]]",
lp,6,1.2556959364149305,0.4125,1.411801486545139,0.30277777777777776,0.3027777777777778,0.2726557804047285,0.2726557804047285,0.07037037037037042,0.0,0.0,,,,,,,0.0018904500850981999,12.476502656936646,0.33333333333333337,,"[[46, 28, 12, 4], [29, 42, 12, 7], [25, 48, 12, 5], [27, 40, 14, 9]]",
lp,7,1.2374454074435763,0.41944444444444445,1.3967854817708334,0.3111111111111111,0.3111111111111111,0.2899434549187847,0.2899434549187847,0.08148148148148149,0.0,0.0,,,,,,,0.0018904500850981999,9.168780326843262,0.33333333333333337,,"[[57, 15, 7, 11], [46, 16, 14, 14], [43, 19, 17, 11], [40, 19, 9, 22]]",
lp,8,1.1908145480685763,0.46944444444444444,1.4190144856770834,0.3,0.30000000000000004,0.28220438810819565,0.2822043881081957,0.06666666666666665,0.0,0.0,,,,,,,0.0018904500850981999,6.993893623352051,0.33333333333333337,,"[[25, 36, 23, 6], [15, 45, 22, 8], [12, 44, 29, 5], [16, 40, 25, 9]]",
lp,9,1.2036349826388888,0.45416666666666666,1.378786892361111,0.3333333333333333,0.33333333333333337,0.32463549084245436,0.32463549084245436,0.11111111111111116,0.0,0.0,,,,,,,0.0018904500850981999,6.329829454421997,0.33333333333333337,,"[[31, 10, 26, 23], [15, 13, 33, 29], [9, 16, 39, 26], [13, 11, 29, 37]]",
