stage,epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_weighted_f1,val_cohen_kappa,val_auroc,val_auc_pr,test_loss,test_accuracy,test_balanced_accuracy,test_macro_f1,test_weighted_f1,test_cohen_kappa,learning_rate,epoch_time_sec,best_val_balanced_accuracy,best_test_balanced_accuracy,val_confusion_matrix,test_confusion_matrix
ft,0,1.160409842972207,0.3466666666666667,1.0976714409722221,0.3888888888888889,0.38888888888888884,0.35336708237652176,0.3533670823765217,0.08333333333333337,0.0,0.0,,,,,,,5.1634273195154156e-05,69.70176553726196,0.38888888888888884,,"[[66, 10, 74], [42, 16, 92], [46, 11, 93]]",
ft,1,1.1122822719337666,0.38333333333333336,1.0971321614583334,0.3622222222222222,0.3622222222222222,0.31572693792650297,0.31572693792650297,0.043333333333333335,0.0,0.0,,,,,,,5.1634273195154156e-05,15.555436611175537,0.38888888888888884,,"[[30, 25, 95], [17, 20, 113], [15, 22, 113]]",
ft,2,1.1122903739456582,0.36,1.095334201388889,0.36666666666666664,0.3666666666666667,0.32376922229397326,0.32376922229397326,0.050000000000000044,0.0,0.0,,,,,,,5.1634273195154156e-05,11.007750511169434,0.38888888888888884,,"[[39, 20, 91], [24, 17, 109], [23, 18, 109]]",
ft,3,1.0837629200082965,0.4077777777777778,1.0890125868055556,0.3422222222222222,0.34222222222222226,0.32244271472454145,0.32244271472454145,0.013333333333333308,0.0,0.0,,,,,,,5.1634273195154156e-05,11.478552103042603,0.38888888888888884,,"[[52, 88, 10], [42, 81, 27], [34, 95, 21]]",
ft,4,1.0349570755409983,0.47,1.0790977647569444,0.42444444444444446,0.42444444444444446,0.3991278802572192,0.39912788025721924,0.13666666666666671,0.0,0.0,,,,,,,5.1634273195154156e-05,57.31966710090637,0.42444444444444446,,"[[90, 18, 42], [53, 24, 73], [52, 21, 77]]",
ft,5,0.976931276574599,0.49,1.0807459852430557,0.43555555555555553,0.43555555555555553,0.4103001558381312,0.41030015583813123,0.15333333333333332,0.0,0.0,,,,,,,5.1634273195154156e-05,57.152820110321045,0.43555555555555553,,"[[98, 16, 36], [59, 27, 64], [61, 18, 71]]",
ft,6,0.9509154463236311,0.5422222222222223,1.1477598741319444,0.38222222222222224,0.38222222222222224,0.3722555673619687,0.37225556736196863,0.07333333333333336,0.0,0.0,,,,,,,5.1634273195154156e-05,11.622192859649658,0.43555555555555553,,"[[47, 48, 55], [35, 40, 75], [33, 32, 85]]",
ft,7,0.8722939280282079,0.6033333333333334,1.1254707845052083,0.4066666666666667,0.4066666666666667,0.3932747665145635,0.39327476651456356,0.10999999999999999,0.0,0.0,,,,,,,5.1634273195154156e-05,20.431025743484497,0.43555555555555553,,"[[96, 38, 16], [57, 42, 51], [55, 50, 45]]",
ft,8,0.8220744850361241,0.6144444444444445,1.1673323567708334,0.4222222222222222,0.4222222222222222,0.40833235828684505,0.40833235828684517,0.1333333333333333,0.0,0.0,,,,,,,5.1634273195154156e-05,20.31321120262146,0.43555555555555553,,"[[88, 28, 34], [53, 33, 64], [48, 33, 69]]",
ft,9,0.7497998465478948,0.6744444444444444,1.2153938802083333,0.4,0.39999999999999997,0.3963481373123762,0.3963481373123762,0.09999999999999998,0.0,0.0,,,,,,,5.1634273195154156e-05,13.54775333404541,0.43555555555555553,,"[[79, 47, 24], [53, 48, 49], [49, 48, 53]]",
ft,10,0.6569901019071056,0.7288888888888889,1.2658063422309027,0.3888888888888889,0.38888888888888884,0.3832441167156247,0.38324411671562464,0.08333333333333337,0.0,0.0,,,,,,,2.5817136597577078e-05,11.187726259231567,0.43555555555555553,,"[[71, 43, 36], [48, 37, 65], [45, 38, 67]]",
ft,11,0.6101524133597855,0.7577777777777778,1.2971537272135416,0.37333333333333335,0.37333333333333335,0.37049644218709993,0.3704964421870999,0.06000000000000005,0.0,0.0,,,,,,,2.5817136597577078e-05,11.431699514389038,0.43555555555555553,,"[[69, 50, 31], [50, 39, 61], [45, 45, 60]]",
